id,text,Anger,Fear,Joy,Sadness,Surprise
synthetic_anger_344,The ungratefulness they showed is appalling.,1.0,0.0,0.0,0.0,0.0
eng_train_track_a_01370,None of us has mentioned the incident since.,0.0,1.0,0.0,1.0,1.0
eng_train_track_a_02007,looked at me like i had flesh eating bacteria or a still-birthed twin growing from the left side of my head.,0.0,1.0,0.0,1.0,1.0
eng_train_track_a_00821,I was at a large rock festival.,0.0,0.0,1.0,0.0,0.0
eng_train_track_a_01268,"Why was he angry with me?And now, about 24 hours later, I feel a stiffness in my neck, a weird sensation in my right arm.",1.0,1.0,0.0,0.0,0.0
eng_train_track_a_03320,"The fear of what was coming next made my heart race, and the sadness threatened to drown me.",0.0,0.0,1.0,1.0,0.0
eng_train_track_a_02737,Grief does funny things.,0.0,1.0,0.0,1.0,1.0
eng_train_track_a_00250,I got a little burn on my finger and it ticked me off.,1.0,1.0,0.0,1.0,0.0
eng_train_track_a_00700,Now I'm a mostly law abiding student and moderately successful artist.,0.0,0.0,1.0,0.0,0.0
eng_train_track_a_02782,The thought of what might happen next kept me on edge.,0.0,1.0,0.0,0.0,1.0
eng_train_track_a_00159,""" staring dead at my ex.",1.0,1.0,0.0,1.0,0.0
eng_train_track_a_01918,"I got my first raspberry from a crowd surfer falling and my face hitting the monitor, battle wounds.",0.0,1.0,0.0,1.0,1.0
eng_train_track_a_01318,They ruined my furniture during their visit.,1.0,0.0,0.0,0.0,0.0
eng_train_track_a_02433,I'm confused about it but keep pressing.,0.0,1.0,0.0,0.0,1.0
synthetic_anger_477,They undermined my authority in front of everyone.,1.0,0.0,0.0,0.0,0.0
eng_train_track_a_03344,I felt chills as I read the last line of the story.,0.0,1.0,0.0,0.0,1.0
eng_train_track_a_03499,"I could feel the sadness seeping into my bones, and it took everything I had not to give into it.",0.0,0.0,1.0,1.0,0.0
eng_train_track_a_01077,"She is a nice religious girl, exactly like the one he wanted to be with.",0.0,0.0,1.0,0.0,0.0
eng_train_track_a_00555,I wish there was some way to know which dreams were going to come true.,0.0,1.0,0.0,1.0,1.0
synthetic_surprise_044,A squirrel stole my sandwich right out of my hand.,0.0,1.0,0.0,0.0,1.0
eng_train_track_a_01433,He changed our last name ever-so-slightly and was never caught.,0.0,0.0,0.0,0.0,1.0
eng_train_track_a_01072,"And my mind drifts away, I close my eyes, it's like I'm almost there.",0.0,0.0,1.0,0.0,0.0
eng_train_track_a_00895,"Not a completely awful birthday, but my worst.",0.0,0.0,1.0,1.0,0.0
eng_train_track_a_02056,He was discharged from the army as well.,0.0,0.0,0.0,1.0,0.0
eng_train_track_a_02041,"I yawned, blinking my eyes rapidly as I muttered, `` Sorry, Lee. ''",0.0,0.0,0.0,0.0,0.0
eng_train_track_a_02656,`` I felt my eyelids swelling shut and the crack in my collarbone started to throb.,0.0,1.0,0.0,1.0,0.0
eng_train_track_a_02423,It just... went away.,0.0,1.0,0.0,1.0,1.0
synthetic_anger_272,"I was not consulted, even though it directly affected me.",1.0,0.0,0.0,0.0,0.0
eng_train_track_a_02771,The fear of being stuck in a bad situation made every step feel heavier than the last.,0.0,0.0,1.0,0.0,1.0
synthetic_anger_453,The lack of professionalism is astounding.,1.0,0.0,0.0,0.0,0.0
eng_train_track_a_01328,"Next thing they know, the light is gone.",0.0,1.0,0.0,1.0,1.0
eng_train_track_a_01473,Maybe I need to take a full day of rest and not do anything exercise-related for one day to help my legs feel better.,0.0,1.0,0.0,1.0,0.0
eng_train_track_a_00376,Not normal light but a spot of light.,0.0,1.0,0.0,0.0,1.0
eng_train_track_a_00958,"Have i just made my first ""ghost poo""?",0.0,1.0,1.0,0.0,1.0
eng_train_track_a_00161,""" I thought she was going to throw her coffee at me.",1.0,1.0,0.0,0.0,1.0
eng_train_track_a_01449,These dogs jump on me and scratch my legs and when I get out of the car they try to jump inside.,1.0,1.0,0.0,0.0,0.0
eng_train_track_a_02192,"See, thats the thing, Sean wasnt an alcoholic.",0.0,0.0,0.0,0.0,1.0
eng_train_track_a_00715,"Warmth, acrossed my cheek from golden rays.",0.0,0.0,1.0,0.0,0.0
eng_train_track_a_02722,Levi and I arrived in an eye-capturing city that really blew me off my feet.,0.0,0.0,1.0,0.0,1.0
eng_train_track_a_00729,"As I lay upon the table with my eyes closed awaiting a peaceful treatment, she began to talk... OH NO!",0.0,1.0,0.0,0.0,1.0
eng_train_track_a_02108,"In the single worst moment of 21.5 years, six martinis errupted from my mouth.",0.0,1.0,0.0,1.0,0.0
eng_train_track_a_03390,"My heart felt heavy with sadness, and the fear of what would happen next loomed over me like a dark cloud.",0.0,0.0,1.0,1.0,0.0
eng_train_track_a_03287,"A random memory popped into my head, making me smile.",1.0,0.0,1.0,0.0,0.0
eng_train_track_a_00035,Apparently it wasn't as life threatening as I believed at the time because the doctor didn't want to mar my forehead with stitches so I got butterfly bandages instead.,0.0,1.0,0.0,1.0,0.0
eng_train_track_a_03709,She was clearly upset but wouldn't say why.,0.0,0.0,0.0,1.0,0.0
eng_train_track_a_01257,He used my computer without permission and changed my settings.,1.0,0.0,0.0,0.0,0.0
synthetic_anger_088,They dismissed my suggestions without consideration.,1.0,0.0,0.0,0.0,0.0
eng_train_track_a_03678,"My heart was racing with fear, and the sadness in my eyes reflected the hopelessness I felt deep inside.",0.0,0.0,1.0,1.0,0.0
eng_train_track_a_02845,"The sadness was all-consuming, and the fear that I would never escape it seemed too much to handle.",0.0,0.0,1.0,1.0,0.0
eng_train_track_a_01201,Never saw them again...,0.0,0.0,0.0,1.0,0.0
eng_train_track_a_03503,"The pain was almost unbearable, but I didn't want to show it.",0.0,1.0,0.0,1.0,0.0
synthetic_anger_011,They ruined everything we worked for!,1.0,0.0,0.0,0.0,0.0
eng_train_track_a_00880,"The issue was, when we were smoking it, it felt sharp and acrid and terrible.",1.0,1.0,0.0,1.0,1.0
eng_train_track_a_03402,"The fear was like a shadow, constantly looming over me and following me wherever I went.",0.0,0.0,1.0,0.0,1.0
eng_train_track_a_02724,"It started out slow, like we'd fight once a month over stupid little things and sometimes big things.",1.0,1.0,0.0,1.0,0.0
eng_train_track_a_00726,No one was there.,0.0,1.0,0.0,1.0,1.0
eng_train_track_a_03803,"I thought I saw something move in the corner of the room, but when I turned, it was gone.",0.0,0.0,1.0,0.0,1.0
eng_train_track_a_00655,"Standing at the edge of my heart, I'm gazing, I'm listening Like seeing an ocean in a cold winter night Such a fear, I'm falling, breaking into pieces.",0.0,1.0,0.0,1.0,0.0
eng_train_track_a_02827,I was so angry that I couldn't even think straight.,1.0,0.0,0.0,0.0,0.0
eng_train_track_a_01200,He made a joke at my expense in front of everyone.,1.0,0.0,0.0,0.0,0.0
eng_train_track_a_01067,It won't close.,1.0,1.0,0.0,0.0,0.0
eng_train_track_a_01264,On march 25 2008 i broke my first bones i broke my hand and 1 finger so far but after i broke it i still went and played with my friends i never knew i broke it so i plsyed air soft and rode a motor bike it was fun then my mom was cureios so we went to the docters office and i got a thing like a half cast i broke my right hand so i cant write very well and its weird havin a splint thing.,0.0,1.0,1.0,1.0,0.0
eng_train_track_a_00273,"&gt; Needless to say, I never asked to be haunted again.",1.0,1.0,0.0,0.0,1.0
eng_train_track_a_03687,"I could see the fear in her eyes as she looked around, uncertain of what was coming next.",0.0,0.0,1.0,1.0,0.0
eng_train_track_a_01504,"Colorado, middle of nowhere.",0.0,1.0,0.0,0.0,1.0
eng_train_track_a_00204,It was very weird.,0.0,1.0,0.0,0.0,1.0
eng_train_track_a_02322,There was apparently then some awkward laughter and apologies and my grandpa and his friends were dismissed.,1.0,1.0,0.0,1.0,1.0
eng_train_track_a_01249,She keeps borrowing my clothes without asking.,1.0,0.0,0.0,0.0,0.0
eng_train_track_a_03593,"My little niece hugged me tightly, and my heart melted.",1.0,0.0,1.0,0.0,0.0
eng_train_track_a_01826,I covered my face with my hands.,0.0,1.0,0.0,1.0,0.0
eng_train_track_a_01898,"The ""dead guy"" was never found as far as I know.",0.0,1.0,0.0,1.0,1.0
eng_train_track_a_03427,The memory of that day still haunts me.,0.0,1.0,0.0,1.0,0.0
eng_train_track_a_01239,She took my last soda from the fridge.,1.0,0.0,0.0,0.0,0.0
synthetic_anger_117,How could they possibly think this is okay?,1.0,0.0,0.0,0.0,0.0
eng_train_track_a_02900,"The more I tried to breathe, the tighter the sadness wrapped around me, and the fear kept me from moving forward.",0.0,0.0,1.0,1.0,0.0
eng_train_track_a_01106,She told my secret to everyone.,1.0,0.0,0.0,0.0,0.0
eng_train_track_a_03118,"I heard the sudden sound of footsteps, and my heart skipped a beat as fear rushed over me.",0.0,0.0,1.0,0.0,1.0
eng_train_track_a_00772,I had a dream one night of a golden-haired child.,0.0,0.0,1.0,0.0,1.0
eng_train_track_a_02312,she started hallucinating and thrashing around in the bathroom stall at one point.,0.0,1.0,0.0,1.0,1.0
synthetic_anger_214,They took my belongings without even asking.,1.0,0.0,0.0,0.0,0.0
eng_train_track_a_00050,"The Spot on my ear was bot good, but not alarming.",0.0,0.0,0.0,0.0,0.0
synthetic_anger_361,They made me feel like I wasn’t important.,1.0,0.0,0.0,0.0,0.0
eng_train_track_a_00964,"So I tried to make things as simple as possible, even though it was a pretty fancy wedding (my mom's standards).",0.0,0.0,1.0,0.0,0.0
eng_train_track_a_01246,The store refused to honor the warranty.,1.0,0.0,0.0,0.0,0.0
eng_train_track_a_00048,I love telling this story.,0.0,0.0,1.0,0.0,0.0
synthetic_anger_079,Their ungratefulness is beyond frustrating.,1.0,0.0,0.0,0.0,0.0
eng_train_track_a_01558,"Like, practice in the morning until all my eye bags come out and my eyes become smaller.",0.0,1.0,0.0,1.0,0.0
eng_train_track_a_01285,They keep leaving dirty dishes in the sink.,1.0,0.0,0.0,0.0,0.0
eng_train_track_a_00611,Rolled my eyes at some of the religious nuts I work with.,1.0,0.0,0.0,0.0,0.0
eng_train_track_a_01039,He keeps borrowing money and never paying me back.,1.0,0.0,0.0,0.0,0.0
eng_train_track_a_02597,"My manager is an African American man.. Who just recently got a very large black Jeep with dark, tinted windows.",0.0,1.0,0.0,0.0,1.0
synthetic_anger_355,I was made to feel insignificant by their actions.,1.0,0.0,0.0,0.0,0.0
eng_train_track_a_01286,She returned my sweater with a hole in it.,1.0,0.0,0.0,0.0,0.0
eng_train_track_a_01224,"wishing i had triple a, i stick out my thumb.",0.0,0.0,0.0,0.0,0.0
eng_train_track_a_00299,"i just cracked my head into a glass door.A delivery person, instead of calling me and saying `` I've got a package. ''",1.0,1.0,0.0,0.0,0.0
eng_train_track_a_02955,"Every step felt like it might be my last, and my heart raced with fear as I walked into the unknown.",0.0,0.0,1.0,1.0,0.0
eng_train_track_a_01527,He always assumed he was hallucinating or just going crazy.,0.0,1.0,0.0,1.0,0.0
synthetic_surprise_174,The taxi driver turned out to be a childhood friend.,0.0,0.0,1.0,0.0,1.0
eng_train_track_a_01515,"But the emotional constrictor that had wrapped itself around my ribs and stomach seems to have gone, and it's not a strain to smile.",0.0,0.0,1.0,0.0,0.0
eng_train_track_a_01755,"I mentally refused to go there, shaking my head violently in that refusal.",1.0,1.0,0.0,0.0,0.0
eng_train_track_a_00387,Probably gonna get buried but...,0.0,1.0,0.0,1.0,0.0
eng_train_track_a_00971,"I don't know how, but as soon as we started, I got 3 numbers in a row completely correct.",0.0,0.0,1.0,0.0,1.0
synthetic_surprise_025,"The lights went out, and suddenly the room was filled with candles.",0.0,1.0,0.0,0.0,1.0
eng_train_track_a_00863,"I swing my foot back, then proceed to apply a good, strong kick to the underside of the table.",1.0,0.0,0.0,0.0,0.0
eng_train_track_a_00882,Threw my underwear away in their kitchen garbage.,0.0,1.0,0.0,0.0,1.0
eng_train_track_a_02181,He was naked from the waist down.,0.0,1.0,0.0,0.0,1.0
synthetic_anger_472,They’ve shown no consideration for my feelings.,1.0,0.0,0.0,0.0,0.0
eng_train_track_a_01319,She never offers to help when I need it.,1.0,0.0,0.0,0.0,0.0
synthetic_surprise_175,The bouquet I received had a hidden handwritten note.,0.0,0.0,1.0,0.0,1.0
eng_train_track_a_03279,"The sadness felt like a weight I couldn't escape, and the fear of facing the truth made it even harder to bear.",0.0,0.0,1.0,1.0,0.0
eng_train_track_a_01127,She borrowed my dress and spilled wine on it.,1.0,0.0,0.0,0.0,0.0
eng_train_track_a_00527,I get close enough to see the empty bottle and it starts moving a little.,0.0,1.0,0.0,0.0,1.0
eng_train_track_a_02458,"= Okay blablabla ~ And then, the dentist check up my teeth.",0.0,0.0,0.0,0.0,0.0
eng_train_track_a_00433,"So when I caught this song-Kahin tho Hogi-last evening driving back home, it brought a smile to my face.",0.0,0.0,1.0,0.0,0.0
eng_train_track_a_00365,I expect them to come in the backdoor any second but I hear nothing.,0.0,1.0,0.0,0.0,1.0
eng_train_track_a_02849,"I was in shock, and surprise kept me from even processing what had just happened.",0.0,0.0,1.0,0.0,1.0
eng_train_track_a_03318,"I could feel the fear crawling under my skin, every noise around me amplifying the sense of dread.",0.0,0.0,1.0,1.0,0.0
eng_train_track_a_01210,They didn’t credit my account for the return.,1.0,0.0,0.0,0.0,0.0
eng_train_track_a_01518,"But not very close, It's always been a good bit away.",0.0,0.0,0.0,0.0,0.0
eng_train_track_a_01239,"On the second block, it hit me.",0.0,1.0,0.0,0.0,1.0
eng_train_track_a_03086,"The surprise of what I saw caught me off guard, and I couldn’t help but stare in shock.",0.0,0.0,1.0,0.0,1.0
eng_train_track_a_03190,The world seemed to blur around me as I tried to focus on the task at hand,1.0,0.0,1.0,0.0,
eng_train_track_a_02068,"And this charming, gorgeous, blonde struck up a conversation with me.",0.0,0.0,1.0,0.0,1.0
eng_train_track_a_02526,Was I drunk or a kid?,0.0,1.0,0.0,0.0,1.0
synthetic_anger_106,I’m so done with their unprofessional behavior.,1.0,0.0,0.0,0.0,0.0
synthetic_anger_156,How dare they undermine my authority?,1.0,0.0,0.0,0.0,0.0
eng_train_track_a_03700,"It was hard to breathe, like the air itself was thick with tension.",0.0,1.0,0.0,1.0,0.0
eng_train_track_a_01741,Comes home later that night to find the money gone.,1.0,1.0,0.0,1.0,1.0
eng_train_track_a_02331,"Me: ""Negative, you'll never catch me.",0.0,1.0,1.0,0.0,1.0
eng_train_track_a_01113,The bank charged me hidden fees I wasn’t informed about.,1.0,0.0,0.0,0.0,0.0
eng_train_track_a_02997,The fear of being trapped in this sadness forever made it impossible to see a way out.,0.0,0.0,1.0,1.0,0.0
eng_train_track_a_03531,"I treated myself to a spa day, complete with a soothing massage.",1.0,0.0,1.0,0.0,0.0
eng_train_track_a_01857,"Either way, awesome night.",0.0,0.0,1.0,0.0,0.0
eng_train_track_a_03177,"My heart sank with the weight of sadness, and the fear of losing what I still had left made it harder to breathe.",0.0,0.0,1.0,1.0,0.0
eng_train_track_a_02850,"Everything felt so empty, like the sadness had drained the life out of me, leaving only fear behind.",0.0,0.0,1.0,1.0,0.0
synthetic_anger_078,The last-minute changes caused unnecessary stress.,1.0,0.0,0.0,0.0,0.0
synthetic_anger_097,They disregarded my input entirely.,1.0,0.0,0.0,0.0,0.0
eng_train_track_a_03822,"I didn’t want to see it, but the fear made me look, and the sadness of the truth nearly broke me.",0.0,0.0,1.0,1.0,0.0
eng_train_track_a_03542,"I was shaking, but I couldn't stop smiling.",0.0,1.0,0.0,0.0,1.0
eng_train_track_a_01317,It buoyed up my heart.,0.0,0.0,1.0,0.0,0.0
synthetic_surprise_078,The tree trunk had a carving of my initials.,0.0,0.0,0.0,0.0,1.0
eng_train_track_a_00597,He is still serving time in prison for drug trafficking.,1.0,1.0,0.0,1.0,0.0
eng_train_track_a_03715,"The darkness seemed to stretch on forever, and the sadness and fear were all I could feel.",0.0,0.0,1.0,1.0,0.0
eng_train_track_a_00108,"Me nude on facebook, already two comments.",0.0,1.0,0.0,0.0,1.0
eng_train_track_a_00592,"I dropped her at her house, assumed she thought it went as badly as I did, and thought nothing more of it.",0.0,0.0,0.0,1.0,0.0
eng_train_track_a_02804,I could feel the weight of their eyes on me as I tried to walk past.,1.0,0.0,0.0,0.0,1.0
synthetic_surprise_054,The vending machine gave me two drinks instead of one.,0.0,0.0,1.0,0.0,1.0
eng_train_track_a_00897,"Early the next morning, newspaper under my arm, I approached the counter of the coffee shop and asked for two medium coffees, black, three-quarters full only.",0.0,0.0,0.0,0.0,0.0
eng_train_track_a_00024,"He saw blood and said,  ""Mommy!",0.0,1.0,0.0,1.0,1.0
